dataset,filter,family,size,strategy,ef,pass,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,mean_ms,mean_dist_comps,mean_seed_dist_comps,mean_filter_checks,mean_nodes_popped,median_pop_idx_cand_full,median_pop_idx_results_full,mean_twohop_examined,mean_twohop_appended,mean_prefilter_skips,mean_secondorder_allocs,mean_reencountered_burned,strategy_used
beir500k-rq1,pos10_cat02,pos10,50303,acorn,256,3,60,0.9900,0.9000,0.00013,1.131,2.520,2.784,1.297,4963.4,10.0,8039.9,257.6,9.0,9.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,512,1,60,0.9967,0.9667,0.00004,1.909,4.121,4.504,2.195,7995.5,10.0,12860.1,513.4,18.0,17.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,512,2,60,0.9967,0.9667,0.00004,1.938,4.193,4.550,2.202,7995.5,10.0,12860.1,513.4,18.0,17.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,acorn,512,3,60,0.9967,0.9667,0.00004,2.013,4.474,4.823,2.263,7995.5,10.0,12860.1,513.4,18.0,17.0,0.0,0.0,0.0,0.0,0.00,acorn:9|rre:51
beir500k-rq1,pos10_cat02,pos10,50303,pathseer,64,1,60,0.9367,0.6000,0.00138,0.330,0.423,0.449,0.343,1831.6,0.0,591.6,72.8,2.0,2.0,80.0,49.7,121.6,1.2,0.00,pathseer:60
beir500k-rq1,pos10_cat02,pos10,50303,pathseer,64,2,60,0.9367,0.6000,0.00138,0.330,0.403,0.420,0.329,1831.6,0.0,591.6,72.8,2.0,2.0,80.0,49.7,121.6,1.2,0.00,pathseer:60
beir500k-rq1,pos10_cat02,pos10,50303,pathseer,64,3,60,0.9367,0.6000,0.00138,0.329,0.430,0.445,0.342,1831.6,0.0,591.6,72.8,2.0,2.0,80.0,49.7,121.6,1.2,0.00,pathseer:60
beir500k-rq1,pos10_cat02,pos10,50303,pathseer,128,1,60,0.9667,0.7833,0.00062,0.619,0.727,0.798,0.617,3209.3,0.0,1052.2,141.5,3.0,3.0,148.3,89.8,218.5,2.3,0.00,pathseer:60
beir500k-rq1,pos10_cat02,pos10,50303,pathseer,128,2,60,0.9667,0.7833,0.00062,0.604,0.757,0.769,0.609,3209.3,0.0,1052.2,141.5,3.0,3.0,148.3,89.8,218.5,2.3,0.00,pathseer:60
beir500k-rq1,pos10_cat02,pos10,50303,pathseer,128,3,60,0.9667,0.7833,0.00062,0.602,0.781,0.839,0.618,3209.3,0.0,1052.2,141.5,3.0,3.0,148.3,89.8,218.5,2.3,0.00,pathseer:60
beir500k-rq1,pos10_cat02,pos10,50303,pathseer,256,1,60,0.9933,0.9333,0.00009,1.108,1.374,1.554,1.124,5489.8,0.0,1898.3,280.0,5.0,5.0,260.3,154.2,419.2,4.1,0.00,pathseer:60
beir500k-rq1,pos10_cat02,pos10,50303,pathseer,256,2,60,0.9933,0.9333,0.00009,1.116,1.369,1.575,1.141,5489.8,0.0,1898.3,280.0,5.0,5.0,260.3,154.2,419.2,4.1,0.00,pathseer:60
beir500k-rq1,pos10_cat02,pos10,50303,pathseer,256,3,60,0.9933,0.9333,0.00009,1.097,1.270,1.600,1.107,5489.8,0.0,1898.3,280.0,5.0,5.0,260.3,154.2,419.2,4.1,0.00,pathseer:60
