dataset,filter,family,size,strategy,ef,pass,qrow,latency_ms,recall_at_10,nodes_popped,dist_comps,seed_dist_comps,filter_checks,pop_idx_cand_full,pop_idx_results_full,twohop_examined,twohop_appended,prefilter_skips,secondorder_allocs,reencountered_burned,strategy_selected
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,454,2.4395,1.00,513,4107,0,2068,9,9,512,439,0,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,468,3.4186,1.00,605,6299,0,5248,13,16,768,337,2640,12,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,490,3.5956,1.00,513,6915,0,2124,8,8,448,357,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,542,2.7048,1.00,514,5095,0,2031,8,8,448,333,2,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,576,3.6104,1.00,513,7452,0,2170,8,8,448,343,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,596,3.5059,1.00,516,6938,0,2169,8,8,448,335,34,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,632,2.8395,1.00,514,5454,0,2034,8,8,448,395,1,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,665,3.5040,1.00,514,6976,0,2125,7,7,384,307,2,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,681,2.5823,1.00,518,5253,0,2229,9,9,512,345,84,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,712,3.2489,1.00,518,6540,0,2355,9,9,512,306,140,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,738,3.1814,1.00,517,6068,0,2127,8,8,448,392,79,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,750,3.7395,1.00,541,7255,0,3119,11,15,640,286,504,10,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,774,3.3320,1.00,514,6713,0,2211,8,8,448,385,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,776,3.4364,1.00,513,7113,0,2312,8,8,448,312,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,783,2.7796,1.00,513,5262,0,2158,9,9,512,359,0,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,801,2.7706,1.00,560,4937,0,3009,12,12,704,409,674,11,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,823,2.9528,1.00,516,5300,0,2110,8,8,448,347,31,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,827,3.3123,1.00,516,6385,0,2309,8,8,448,356,63,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,829,3.1583,1.00,521,6069,0,2457,10,10,576,347,115,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,841,3.2767,1.00,513,6345,0,2135,8,8,448,315,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,886,2.8369,1.00,513,5559,0,2092,7,7,384,338,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,898,2.7728,1.00,538,5601,0,2865,10,10,576,386,547,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,919,3.7860,1.00,517,7556,0,2432,8,8,448,348,76,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,920,3.5598,1.00,515,7109,0,2132,7,7,384,346,44,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,928,2.6173,1.00,514,4542,0,2233,9,8,512,416,8,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,941,3.0638,1.00,514,6399,0,2395,8,8,448,371,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,950,3.8601,1.00,514,7756,0,2266,8,7,448,410,14,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,961,3.6313,1.00,522,7078,0,2379,8,8,448,325,98,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,965,3.0955,1.00,513,6657,0,2120,7,7,384,330,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,1,984,3.0470,1.00,514,5938,0,2212,8,8,448,373,13,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,13,3.0030,1.00,514,5910,0,2143,9,9,512,405,2,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,29,3.2778,1.00,513,6371,0,2087,7,7,384,327,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,67,3.4245,1.00,548,6486,0,3236,9,9,512,371,799,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,89,3.5628,1.00,526,7038,0,2549,9,9,512,350,327,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,105,3.4108,1.00,564,6370,0,3927,12,16,704,235,1471,11,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,111,3.8668,1.00,558,7158,0,3648,10,10,576,346,1073,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,114,3.7748,1.00,526,7925,0,2472,8,8,448,365,159,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,118,3.9750,1.00,515,7813,0,2453,10,10,576,308,27,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,125,4.2987,1.00,535,8959,0,3000,8,9,448,293,457,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,126,3.0897,1.00,513,6127,0,2094,8,8,448,388,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,130,3.4960,1.00,514,7195,0,2331,8,8,448,391,12,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,158,3.0027,1.00,513,6144,0,2232,8,8,448,380,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,169,3.7922,1.00,520,7522,0,2418,7,7,384,332,153,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,173,2.6388,1.00,513,5024,0,2126,10,10,576,444,0,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,206,3.5395,1.00,524,6736,0,2491,10,10,576,344,90,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,237,3.5096,1.00,517,7076,0,2365,8,8,448,350,74,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,249,4.6988,1.00,570,9085,0,4183,10,14,576,205,1463,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,289,5.0302,1.00,730,9392,0,8938,19,50,1152,9,4811,18,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,311,4.4516,1.00,518,8657,0,2454,7,8,384,298,37,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,323,2.7267,1.00,513,5087,0,2099,7,7,384,328,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,337,3.9844,1.00,531,7608,0,2599,9,9,512,338,265,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,346,3.3731,1.00,513,6512,0,2142,9,8,512,330,0,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,348,3.4269,1.00,529,6863,0,2660,9,9,512,370,411,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,399,2.7701,1.00,517,5291,0,2214,10,10,576,393,53,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,433,3.5885,1.00,515,7303,0,2185,8,8,448,312,13,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,445,3.8024,1.00,513,6974,0,2315,8,8,448,375,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,453,4.3993,1.00,630,8012,0,5019,9,10,512,242,2108,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,454,2.4318,1.00,513,4107,0,2068,9,9,512,439,0,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,468,3.4180,1.00,605,6299,0,5248,13,16,768,337,2640,12,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,490,3.5782,1.00,513,6915,0,2124,8,8,448,357,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,542,2.7002,1.00,514,5095,0,2031,8,8,448,333,2,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,576,3.6304,1.00,513,7452,0,2170,8,8,448,343,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,596,3.4530,1.00,516,6938,0,2169,8,8,448,335,34,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,632,2.8093,1.00,514,5454,0,2034,8,8,448,395,1,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,665,3.4507,1.00,514,6976,0,2125,7,7,384,307,2,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,681,2.5968,1.00,518,5253,0,2229,9,9,512,345,84,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,712,3.3042,1.00,518,6540,0,2355,9,9,512,306,140,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,738,3.2102,1.00,517,6068,0,2127,8,8,448,392,79,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,750,3.7224,1.00,541,7255,0,3119,11,15,640,286,504,10,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,774,3.3716,1.00,514,6713,0,2211,8,8,448,385,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,776,3.4640,1.00,513,7113,0,2312,8,8,448,312,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,783,2.7849,1.00,513,5262,0,2158,9,9,512,359,0,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,801,2.7598,1.00,560,4937,0,3009,12,12,704,409,674,11,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,823,2.9445,1.00,516,5300,0,2110,8,8,448,347,31,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,827,3.2829,1.00,516,6385,0,2309,8,8,448,356,63,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,829,3.1314,1.00,521,6069,0,2457,10,10,576,347,115,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,841,3.2403,1.00,513,6345,0,2135,8,8,448,315,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,886,2.7965,1.00,513,5559,0,2092,7,7,384,338,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,898,2.7248,1.00,538,5601,0,2865,10,10,576,386,547,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,919,3.8552,1.00,517,7556,0,2432,8,8,448,348,76,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,920,3.5251,1.00,515,7109,0,2132,7,7,384,346,44,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,928,2.6072,1.00,514,4542,0,2233,9,8,512,416,8,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,941,3.0773,1.00,514,6399,0,2395,8,8,448,371,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,950,3.7743,1.00,514,7756,0,2266,8,7,448,410,14,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,961,3.5325,1.00,522,7078,0,2379,8,8,448,325,98,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,965,3.0350,1.00,513,6657,0,2120,7,7,384,330,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,2,984,3.0122,1.00,514,5938,0,2212,8,8,448,373,13,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,13,2.9807,1.00,514,5910,0,2143,9,9,512,405,2,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,29,3.1923,1.00,513,6371,0,2087,7,7,384,327,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,67,3.3214,1.00,548,6486,0,3236,9,9,512,371,799,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,89,3.5909,1.00,526,7038,0,2549,9,9,512,350,327,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,105,3.4620,1.00,564,6370,0,3927,12,16,704,235,1471,11,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,111,3.9069,1.00,558,7158,0,3648,10,10,576,346,1073,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,114,4.0718,1.00,526,7925,0,2472,8,8,448,365,159,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,118,3.9826,1.00,515,7813,0,2453,10,10,576,308,27,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,125,4.3441,1.00,535,8959,0,3000,8,9,448,293,457,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,126,3.0993,1.00,513,6127,0,2094,8,8,448,388,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,130,3.4980,1.00,514,7195,0,2331,8,8,448,391,12,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,158,3.1086,1.00,513,6144,0,2232,8,8,448,380,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,169,3.7685,1.00,520,7522,0,2418,7,7,384,332,153,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,173,2.6311,1.00,513,5024,0,2126,10,10,576,444,0,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,206,3.5389,1.00,524,6736,0,2491,10,10,576,344,90,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,237,3.4956,1.00,517,7076,0,2365,8,8,448,350,74,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,249,4.7666,1.00,570,9085,0,4183,10,14,576,205,1463,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,289,5.0616,1.00,730,9392,0,8938,19,50,1152,9,4811,18,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,311,4.1186,1.00,518,8657,0,2454,7,8,384,298,37,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,323,2.7672,1.00,513,5087,0,2099,7,7,384,328,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,337,3.7748,1.00,531,7608,0,2599,9,9,512,338,265,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,346,3.3027,1.00,513,6512,0,2142,9,8,512,330,0,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,348,3.4273,1.00,529,6863,0,2660,9,9,512,370,411,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,399,2.7388,1.00,517,5291,0,2214,10,10,576,393,53,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,433,3.4270,1.00,515,7303,0,2185,8,8,448,312,13,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,445,3.6078,1.00,513,6974,0,2315,8,8,448,375,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,453,4.4598,1.00,630,8012,0,5019,9,10,512,242,2108,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,454,2.4463,1.00,513,4107,0,2068,9,9,512,439,0,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,468,3.4387,1.00,605,6299,0,5248,13,16,768,337,2640,12,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,490,3.5732,1.00,513,6915,0,2124,8,8,448,357,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,542,2.6877,1.00,514,5095,0,2031,8,8,448,333,2,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,576,3.7338,1.00,513,7452,0,2170,8,8,448,343,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,596,3.5001,1.00,516,6938,0,2169,8,8,448,335,34,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,632,2.8206,1.00,514,5454,0,2034,8,8,448,395,1,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,665,3.4541,1.00,514,6976,0,2125,7,7,384,307,2,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,681,2.5753,1.00,518,5253,0,2229,9,9,512,345,84,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,712,3.3647,1.00,518,6540,0,2355,9,9,512,306,140,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,738,3.1790,1.00,517,6068,0,2127,8,8,448,392,79,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,750,3.6946,1.00,541,7255,0,3119,11,15,640,286,504,10,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,774,3.3489,1.00,514,6713,0,2211,8,8,448,385,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,776,3.5414,1.00,513,7113,0,2312,8,8,448,312,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,783,2.8880,1.00,513,5262,0,2158,9,9,512,359,0,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,801,2.7919,1.00,560,4937,0,3009,12,12,704,409,674,11,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,823,2.9282,1.00,516,5300,0,2110,8,8,448,347,31,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,827,3.2756,1.00,516,6385,0,2309,8,8,448,356,63,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,829,3.1185,1.00,521,6069,0,2457,10,10,576,347,115,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,841,3.2455,1.00,513,6345,0,2135,8,8,448,315,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,886,2.8047,1.00,513,5559,0,2092,7,7,384,338,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,898,2.6971,1.00,538,5601,0,2865,10,10,576,386,547,9,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,919,3.7626,1.00,517,7556,0,2432,8,8,448,348,76,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,920,3.4653,1.00,515,7109,0,2132,7,7,384,346,44,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,928,2.6129,1.00,514,4542,0,2233,9,8,512,416,8,8,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,941,3.0870,1.00,514,6399,0,2395,8,8,448,371,0,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,950,3.8851,1.00,514,7756,0,2266,8,7,448,410,14,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,961,3.5822,1.00,522,7078,0,2379,8,8,448,325,98,7,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,965,3.0452,1.00,513,6657,0,2120,7,7,384,330,0,6,0,3
beir500k-f32,pos10_cat04,pos10,55993,pathseer-reorder,512,3,984,2.9362,1.00,514,5938,0,2212,8,8,448,373,13,7,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,22,0.8992,1.00,169,1584,0,3073,3,9,128,16,2217,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,93,0.5333,1.00,65,1309,0,398,3,3,128,64,0,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,119,0.6340,1.00,67,1403,0,425,3,3,128,39,27,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,153,0.7408,1.00,98,1544,0,1582,3,3,128,49,948,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,213,0.5705,1.00,66,1189,0,361,2,2,64,52,5,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,291,0.4580,1.00,66,1092,0,346,2,2,64,47,0,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,327,0.5713,1.00,66,1317,0,337,2,2,64,59,0,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,343,1.7458,1.00,283,3067,0,5740,4,57,192,5,3631,3,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,410,1.1282,1.00,248,1879,0,5860,3,12,128,4,4806,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,485,0.5362,1.00,66,1108,0,321,2,2,64,45,13,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,603,0.6344,1.00,77,1296,0,708,3,3,128,37,289,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,641,0.7280,1.00,82,1605,0,949,3,3,128,39,475,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,660,0.7817,1.00,91,1599,0,1204,2,2,64,35,761,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,683,0.6242,1.00,76,1564,0,705,2,2,64,37,305,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,744,0.5583,1.00,67,1254,0,451,3,3,128,88,59,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,830,0.5812,1.00,66,1232,0,336,2,2,64,25,0,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,889,0.5458,1.00,70,1109,0,434,2,2,64,48,113,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,914,0.6823,1.00,65,1532,0,325,2,2,64,54,0,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,943,0.5366,1.00,70,1388,0,481,2,3,64,30,121,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,1,987,0.6771,1.00,68,1544,0,468,3,3,128,96,46,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,22,0.8992,1.00,169,1584,0,3073,3,9,128,16,2217,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,93,0.5473,1.00,65,1309,0,398,3,3,128,64,0,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,119,0.5852,1.00,67,1403,0,425,3,3,128,39,27,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,153,0.7344,1.00,98,1544,0,1582,3,3,128,49,948,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,213,0.5735,1.00,66,1189,0,361,2,2,64,52,5,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,291,0.4645,1.00,66,1092,0,346,2,2,64,47,0,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,327,0.5808,1.00,66,1317,0,337,2,2,64,59,0,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,343,1.7317,1.00,283,3067,0,5740,4,57,192,5,3631,3,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,410,1.1411,1.00,248,1879,0,5860,3,12,128,4,4806,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,485,0.5329,1.00,66,1108,0,321,2,2,64,45,13,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,603,0.6114,1.00,77,1296,0,708,3,3,128,37,289,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,641,0.7408,1.00,82,1605,0,949,3,3,128,39,475,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,660,0.7467,1.00,91,1599,0,1204,2,2,64,35,761,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,683,0.6032,1.00,76,1564,0,705,2,2,64,37,305,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,744,0.5353,1.00,67,1254,0,451,3,3,128,88,59,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,830,0.5736,1.00,66,1232,0,336,2,2,64,25,0,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,889,0.5423,1.00,70,1109,0,434,2,2,64,48,113,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,914,0.6458,1.00,65,1532,0,325,2,2,64,54,0,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,943,0.5277,1.00,70,1388,0,481,2,3,64,30,121,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,2,987,0.6734,1.00,68,1544,0,468,3,3,128,96,46,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,3,22,0.8995,1.00,169,1584,0,3073,3,9,128,16,2217,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,3,93,0.5247,1.00,65,1309,0,398,3,3,128,64,0,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,3,119,0.5748,1.00,67,1403,0,425,3,3,128,39,27,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,3,153,0.7357,1.00,98,1544,0,1582,3,3,128,49,948,2,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,3,213,0.5607,1.00,66,1189,0,361,2,2,64,52,5,1,0,3
beir500k-f32,pos10_cat05,pos10,57358,pathseer-reorder,64,3,291,0.4546,1.00,66,1092,0,346,2,2,64,47,0,1,0,3
