method,filter,family,size,b1,queries,recall_at_10,perfect_frac,sim_regret,p50_ms,p95_ms,p99_ms,allow_iter_p50_ms,stage1_p50_ms,stage2_p50_ms,stage3_p50_ms,stage1_mb_per_q,stage2_kb_per_q,stage3_kb_per_q
acorn-ef256,anticorr_q0695_tau0.03,anticorr,9899734,0,1,1.0000,1.0000,0.00000,2.724,2.724,2.724,0.000,2.724,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0695_tau0.03,anticorr,9899734,0,1,1.0000,1.0000,0.00000,4.186,4.186,4.186,0.000,4.186,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0698_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00026,56.410,56.410,56.410,0.000,56.410,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0698_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00021,64.354,64.354,64.354,0.000,64.354,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0698_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00014,76.925,76.925,76.925,0.000,76.925,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0698_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00009,94.078,94.078,94.078,0.000,94.078,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0698_tau0.01,anticorr,9899936,0,1,0.9000,0.0000,0.00006,10.174,10.174,10.174,0.000,10.174,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0698_tau0.01,anticorr,9899936,0,1,0.9000,0.0000,0.00006,9.850,9.850,9.850,0.000,9.850,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0698_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,14.291,14.291,14.291,0.000,14.291,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0698_tau0.01,anticorr,9899936,0,1,1.0000,1.0000,0.00000,20.513,20.513,20.513,0.000,20.513,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0698_tau0.03,anticorr,9900691,0,1,1.0000,1.0000,0.00000,2.461,2.461,2.461,0.000,2.461,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0698_tau0.03,anticorr,9900691,0,1,1.0000,1.0000,0.00000,1.444,1.444,1.444,0.000,1.444,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0698_tau0.03,anticorr,9900691,0,1,1.0000,1.0000,0.00000,2.817,2.817,2.817,0.000,2.817,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0698_tau0.03,anticorr,9900691,0,1,1.0000,1.0000,0.00000,3.534,3.534,3.534,0.000,3.534,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0712_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00048,59.995,59.995,59.995,0.000,59.995,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0712_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00018,67.234,67.234,67.234,0.000,67.234,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0712_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00010,77.491,77.491,77.491,0.000,77.491,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0712_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00006,92.962,92.962,92.962,0.000,92.962,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0712_tau0.01,anticorr,9899910,0,1,0.4000,0.0000,0.00422,14.729,14.729,14.729,0.000,14.729,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0712_tau0.01,anticorr,9899910,0,1,0.8000,0.0000,0.00095,19.603,19.603,19.603,0.000,19.603,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0712_tau0.01,anticorr,9899910,0,1,0.8000,0.0000,0.00095,23.913,23.913,23.913,0.000,23.913,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0712_tau0.01,anticorr,9899910,0,1,0.9000,0.0000,0.00002,31.001,31.001,31.001,0.000,31.001,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0712_tau0.03,anticorr,9900215,0,1,1.0000,1.0000,0.00000,2.671,2.671,2.671,0.000,2.671,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0712_tau0.03,anticorr,9900215,0,1,1.0000,1.0000,0.00000,2.072,2.072,2.072,0.000,2.072,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0712_tau0.03,anticorr,9900215,0,1,1.0000,1.0000,0.00000,3.199,3.199,3.199,0.000,3.199,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0712_tau0.03,anticorr,9900215,0,1,1.0000,1.0000,0.00000,5.822,5.822,5.822,0.000,5.822,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0714_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00020,53.920,53.920,53.920,0.000,53.920,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0714_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00010,59.151,59.151,59.151,0.000,59.151,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0714_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00007,71.201,71.201,71.201,0.000,71.201,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0714_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00004,86.879,86.879,86.879,0.000,86.879,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0714_tau0.01,anticorr,9900125,0,1,1.0000,1.0000,0.00000,8.929,8.929,8.929,0.000,8.929,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0714_tau0.01,anticorr,9900125,0,1,1.0000,1.0000,0.00000,9.086,9.086,9.086,0.000,9.086,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0714_tau0.01,anticorr,9900125,0,1,1.0000,1.0000,0.00000,13.704,13.704,13.704,0.000,13.704,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0714_tau0.01,anticorr,9900125,0,1,1.0000,1.0000,0.00000,18.331,18.331,18.331,0.000,18.331,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0714_tau0.03,anticorr,9899674,0,1,1.0000,1.0000,0.00000,2.527,2.527,2.527,0.000,2.527,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0714_tau0.03,anticorr,9899674,0,1,1.0000,1.0000,0.00000,1.605,1.605,1.605,0.000,1.605,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0714_tau0.03,anticorr,9899674,0,1,1.0000,1.0000,0.00000,2.144,2.144,2.144,0.000,2.144,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0714_tau0.03,anticorr,9899674,0,1,1.0000,1.0000,0.00000,3.990,3.990,3.990,0.000,3.990,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0716_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00029,71.685,71.685,71.685,0.000,71.685,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0716_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00012,80.878,80.878,80.878,0.000,80.878,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0716_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00008,92.807,92.807,92.807,0.000,92.807,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0716_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00003,108.184,108.184,108.184,0.000,108.184,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0716_tau0.01,anticorr,9900123,0,1,0.8000,0.0000,0.00206,14.529,14.529,14.529,0.000,14.529,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0716_tau0.01,anticorr,9900123,0,1,0.9000,0.0000,0.00103,17.163,17.163,17.163,0.000,17.163,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0716_tau0.01,anticorr,9900123,0,1,1.0000,1.0000,0.00000,25.029,25.029,25.029,0.000,25.029,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0716_tau0.01,anticorr,9900123,0,1,1.0000,1.0000,0.00000,34.317,34.317,34.317,0.000,34.317,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0716_tau0.03,anticorr,9899962,0,1,0.9000,0.0000,0.00053,3.326,3.326,3.326,0.000,3.326,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0716_tau0.03,anticorr,9899962,0,1,1.0000,1.0000,0.00000,1.991,1.991,1.991,0.000,1.991,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0716_tau0.03,anticorr,9899962,0,1,1.0000,1.0000,0.00000,3.237,3.237,3.237,0.000,3.237,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0716_tau0.03,anticorr,9899962,0,1,1.0000,1.0000,0.00000,5.445,5.445,5.445,0.000,5.445,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0720_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00027,57.200,57.200,57.200,0.000,57.200,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0720_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00019,64.665,64.665,64.665,0.000,64.665,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0720_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00008,74.664,74.664,74.664,0.000,74.664,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0720_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00003,90.559,90.559,90.559,0.000,90.559,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0720_tau0.01,anticorr,9899905,0,1,0.6000,0.0000,0.00092,11.363,11.363,11.363,0.000,11.363,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0720_tau0.01,anticorr,9899905,0,1,0.7000,0.0000,0.00031,12.119,12.119,12.119,0.000,12.119,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0720_tau0.01,anticorr,9899905,0,1,0.8000,0.0000,0.00011,17.862,17.862,17.862,0.000,17.862,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0720_tau0.01,anticorr,9899905,0,1,0.9000,0.0000,0.00005,25.269,25.269,25.269,0.000,25.269,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0720_tau0.03,anticorr,9900468,0,1,0.9000,0.0000,0.00092,3.010,3.010,3.010,0.000,3.010,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0720_tau0.03,anticorr,9900468,0,1,0.9000,0.0000,0.00092,1.990,1.990,1.990,0.000,1.990,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0720_tau0.03,anticorr,9900468,0,1,0.9000,0.0000,0.00092,3.109,3.109,3.109,0.000,3.109,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0720_tau0.03,anticorr,9900468,0,1,1.0000,1.0000,0.00000,5.461,5.461,5.461,0.000,5.461,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0722_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00035,58.014,58.014,58.014,0.000,58.014,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0722_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00026,66.594,66.594,66.594,0.000,66.594,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0722_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00011,75.406,75.406,75.406,0.000,75.406,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0722_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00005,88.029,88.029,88.029,0.000,88.029,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0722_tau0.01,anticorr,9899927,0,1,0.8000,0.0000,0.00046,11.964,11.964,11.964,0.000,11.964,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0722_tau0.01,anticorr,9899927,0,1,0.8000,0.0000,0.00046,12.146,12.146,12.146,0.000,12.146,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0722_tau0.01,anticorr,9899927,0,1,0.9000,0.0000,0.00029,16.043,16.043,16.043,0.000,16.043,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0722_tau0.01,anticorr,9899927,0,1,1.0000,1.0000,0.00000,22.372,22.372,22.372,0.000,22.372,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0722_tau0.03,anticorr,9899753,0,1,1.0000,1.0000,0.00000,2.005,2.005,2.005,0.000,2.005,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0722_tau0.03,anticorr,9899753,0,1,1.0000,1.0000,0.00000,1.555,1.555,1.555,0.000,1.555,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0722_tau0.03,anticorr,9899753,0,1,1.0000,1.0000,0.00000,2.067,2.067,2.067,0.000,2.067,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0722_tau0.03,anticorr,9899753,0,1,1.0000,1.0000,0.00000,3.602,3.602,3.602,0.000,3.602,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0739_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00020,67.893,67.893,67.893,0.000,67.893,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0739_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00013,72.541,72.541,72.541,0.000,72.541,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0739_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00008,82.524,82.524,82.524,0.000,82.524,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0739_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00004,108.457,108.457,108.457,0.000,108.457,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0739_tau0.01,anticorr,9900332,0,1,0.9000,0.0000,0.00001,11.603,11.603,11.603,0.000,11.603,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0739_tau0.01,anticorr,9900332,0,1,0.9000,0.0000,0.00001,11.912,11.912,11.912,0.000,11.912,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0739_tau0.01,anticorr,9900332,0,1,1.0000,1.0000,0.00000,16.759,16.759,16.759,0.000,16.759,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0739_tau0.01,anticorr,9900332,0,1,1.0000,1.0000,0.00000,22.778,22.778,22.778,0.000,22.778,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0739_tau0.03,anticorr,9899894,0,1,1.0000,1.0000,0.00000,1.728,1.728,1.728,0.000,1.728,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0739_tau0.03,anticorr,9899894,0,1,1.0000,1.0000,0.00000,1.491,1.491,1.491,0.000,1.491,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0739_tau0.03,anticorr,9899894,0,1,1.0000,1.0000,0.00000,2.476,2.476,2.476,0.000,2.476,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0739_tau0.03,anticorr,9899894,0,1,1.0000,1.0000,0.00000,4.132,4.132,4.132,0.000,4.132,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0759_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00018,57.576,57.576,57.576,0.000,57.576,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0759_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00018,64.677,64.677,64.677,0.000,64.677,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0759_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00008,74.977,74.977,74.977,0.000,74.977,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0759_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00004,90.141,90.141,90.141,0.000,90.141,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0759_tau0.01,anticorr,9900237,0,1,0.8000,0.0000,0.00013,11.330,11.330,11.330,0.000,11.330,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0759_tau0.01,anticorr,9900237,0,1,0.9000,0.0000,0.00000,12.532,12.532,12.532,0.000,12.532,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0759_tau0.01,anticorr,9900237,0,1,0.9000,0.0000,0.00000,17.250,17.250,17.250,0.000,17.250,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0759_tau0.01,anticorr,9900237,0,1,1.0000,1.0000,0.00000,25.441,25.441,25.441,0.000,25.441,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0759_tau0.03,anticorr,9899764,0,1,0.9000,0.0000,0.00108,2.733,2.733,2.733,0.000,2.733,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0759_tau0.03,anticorr,9899764,0,1,1.0000,1.0000,0.00000,2.051,2.051,2.051,0.000,2.051,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0759_tau0.03,anticorr,9899764,0,1,1.0000,1.0000,0.00000,2.792,2.792,2.792,0.000,2.792,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0759_tau0.03,anticorr,9899764,0,1,1.0000,1.0000,0.00000,4.903,4.903,4.903,0.000,4.903,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0763_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00026,62.956,62.956,62.956,0.000,62.956,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0763_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00013,70.347,70.347,70.347,0.000,70.347,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0763_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00008,83.361,83.361,83.361,0.000,83.361,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0763_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00005,98.436,98.436,98.436,0.000,98.436,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0763_tau0.01,anticorr,9899825,0,1,0.9000,0.0000,0.00087,11.601,11.601,11.601,0.000,11.601,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0763_tau0.01,anticorr,9899825,0,1,0.9000,0.0000,0.00087,11.658,11.658,11.658,0.000,11.658,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0763_tau0.01,anticorr,9899825,0,1,0.9000,0.0000,0.00087,16.350,16.350,16.350,0.000,16.350,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0763_tau0.01,anticorr,9899825,0,1,1.0000,1.0000,0.00000,23.441,23.441,23.441,0.000,23.441,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0763_tau0.03,anticorr,9899690,0,1,1.0000,1.0000,0.00000,2.708,2.708,2.708,0.000,2.708,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0763_tau0.03,anticorr,9899690,0,1,1.0000,1.0000,0.00000,1.682,1.682,1.682,0.000,1.682,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0763_tau0.03,anticorr,9899690,0,1,1.0000,1.0000,0.00000,2.546,2.546,2.546,0.000,2.546,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0763_tau0.03,anticorr,9899690,0,1,1.0000,1.0000,0.00000,4.383,4.383,4.383,0.000,4.383,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0771_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00029,74.502,74.502,74.502,0.000,74.502,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0771_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00009,77.986,77.986,77.986,0.000,77.986,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0771_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00004,86.982,86.982,86.982,0.000,86.982,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0771_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00002,100.406,100.406,100.406,0.000,100.406,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0771_tau0.01,anticorr,9900307,0,1,0.9000,0.0000,0.00052,17.626,17.626,17.626,0.000,17.626,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0771_tau0.01,anticorr,9900307,0,1,1.0000,1.0000,0.00000,17.536,17.536,17.536,0.000,17.536,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0771_tau0.01,anticorr,9900307,0,1,1.0000,1.0000,0.00000,26.485,26.485,26.485,0.000,26.485,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0771_tau0.01,anticorr,9900307,0,1,1.0000,1.0000,0.00000,32.904,32.904,32.904,0.000,32.904,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0771_tau0.03,anticorr,9899838,0,1,1.0000,1.0000,0.00000,2.594,2.594,2.594,0.000,2.594,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0771_tau0.03,anticorr,9899838,0,1,1.0000,1.0000,0.00000,1.830,1.830,1.830,0.000,1.830,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0771_tau0.03,anticorr,9899838,0,1,1.0000,1.0000,0.00000,3.075,3.075,3.075,0.000,3.075,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0771_tau0.03,anticorr,9899838,0,1,1.0000,1.0000,0.00000,4.480,4.480,4.480,0.000,4.480,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0772_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00015,66.704,66.704,66.704,0.000,66.704,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0772_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00012,77.247,77.247,77.247,0.000,77.247,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0772_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00007,88.764,88.764,88.764,0.000,88.764,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0772_tau0,anticorr,9900000,0,1,0.1000,0.0000,0.00002,106.190,106.190,106.190,0.000,106.190,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0772_tau0.01,anticorr,9899747,0,1,1.0000,1.0000,0.00000,11.646,11.646,11.646,0.000,11.646,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0772_tau0.01,anticorr,9899747,0,1,1.0000,1.0000,0.00000,13.470,13.470,13.470,0.000,13.470,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0772_tau0.01,anticorr,9899747,0,1,1.0000,1.0000,0.00000,18.468,18.468,18.468,0.000,18.468,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0772_tau0.01,anticorr,9899747,0,1,1.0000,1.0000,0.00000,26.598,26.598,26.598,0.000,26.598,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0772_tau0.03,anticorr,9900116,0,1,1.0000,1.0000,0.00000,2.398,2.398,2.398,0.000,2.398,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0772_tau0.03,anticorr,9900116,0,1,1.0000,1.0000,0.00000,1.560,1.560,1.560,0.000,1.560,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0772_tau0.03,anticorr,9900116,0,1,1.0000,1.0000,0.00000,2.285,2.285,2.285,0.000,2.285,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0772_tau0.03,anticorr,9900116,0,1,1.0000,1.0000,0.00000,4.107,4.107,4.107,0.000,4.107,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0776_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00012,78.247,78.247,78.247,0.000,78.247,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0776_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00010,83.315,83.315,83.315,0.000,83.315,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0776_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00007,92.969,92.969,92.969,0.000,92.969,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0776_tau0,anticorr,9900000,0,1,0.0000,0.0000,0.00004,106.208,106.208,106.208,0.000,106.208,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0776_tau0.01,anticorr,9899647,0,1,0.8000,0.0000,0.00087,16.781,16.781,16.781,0.000,16.781,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0776_tau0.01,anticorr,9899647,0,1,1.0000,1.0000,0.00000,17.248,17.248,17.248,0.000,17.248,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0776_tau0.01,anticorr,9899647,0,1,1.0000,1.0000,0.00000,23.349,23.349,23.349,0.000,23.349,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0776_tau0.01,anticorr,9899647,0,1,1.0000,1.0000,0.00000,31.044,31.044,31.044,0.000,31.044,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0776_tau0.03,anticorr,9899743,0,1,1.0000,1.0000,0.00000,2.413,2.413,2.413,0.000,2.413,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0776_tau0.03,anticorr,9899743,0,1,1.0000,1.0000,0.00000,1.737,1.737,1.737,0.000,1.737,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0776_tau0.03,anticorr,9899743,0,1,1.0000,1.0000,0.00000,2.690,2.690,2.690,0.000,2.690,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0776_tau0.03,anticorr,9899743,0,1,1.0000,1.0000,0.00000,4.580,4.580,4.580,0.000,4.580,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0777_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00021,53.342,53.342,53.342,0.000,53.342,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0777_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00018,60.616,60.616,60.616,0.000,60.616,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0777_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00011,71.992,71.992,71.992,0.000,71.992,0.000,0.000,0.00,0.0,0.0
acorn-ef512,anticorr_q0777_tau0,anticorr,9900001,0,1,0.0000,0.0000,0.00006,84.183,84.183,84.183,0.000,84.183,0.000,0.000,0.00,0.0,0.0
acorn-ef64,anticorr_q0777_tau0.01,anticorr,9899827,0,1,0.5000,0.0000,0.00208,11.082,11.082,11.082,0.000,11.082,0.000,0.000,0.00,0.0,0.0
acorn-ef128,anticorr_q0777_tau0.01,anticorr,9899827,0,1,0.5000,0.0000,0.00172,11.224,11.224,11.224,0.000,11.224,0.000,0.000,0.00,0.0,0.0
acorn-ef256,anticorr_q0777_tau0.01,anticorr,9899827,0,1,0.9000,0.0000,0.00012,15.611,15.611,15.611,0.000,15.611,0.000,0.000,0.00,0.0,0.0
